CountyId,StateId,RegionId,Male,Female,Poverty,ChildPoverty,CarOwnership,PrivateEmploy,SelfEmploy,Unemploy,AvgCommute,PublicEmploy,AvgAge,AvgIncome
21113,21,4,24638,25690,19.1,28.3,80.3,80.4,6.1,8.8,25.4,13.1,50,50558
21115,21,4,11406,11944,26.3,33.1,86.6,75.1,5,9.1,26.7,19.9,35,35570
21117,21,4,80417,82590,14.6,23,83.6,86.1,3.2,7.7,23.3,10.6,54,54296
21119,21,4,7942,8058,28.1,41.1,83.5,69.8,6.5,14.6,27.5,23.5,31,30411
21121,21,4,15487,16322,32.6,48.8,85.8,77,4.6,15.7,20.9,17.9,31,26599
21123,21,4,6949,7200,17.8,28.8,81,78.9,8.6,9.3,26.3,12.3,38,38578
21125,21,4,29281,30470,23.1,34.2,84.6,80,4.9,12.4,20.6,15,36,36020
21127,21,4,7836,7985,22.7,26.5,82.3,78.1,,,33.8,17.6,35,35935
21129,21,4,3752,3367,32,35.6,87.9,63.9,5.4,12.2,27.8,30.2,31,22698
21131,21,4,5428,5569,28.5,32.2,83.6,76.2,3.7,17,29.8,20,31,25872
21133,21,4,11632,12039,28.4,40.9,81.9,73.9,5.1,12.6,25.2,20.8,31,30333
21135,21,4,6899,6891,30.8,42.7,78,72.9,12.6,8.4,32.1,14.5,31,28630
21137,21,4,11827,12671,25,34.1,81.8,78.3,7.8,10.5,29.6,13.8,37,37139
21139,21,4,4636,4758,14.7,16.1,87.5,80.2,5.9,6.7,26.7,13.9,42,42171
21141,21,4,13283,13568,19.3,27.4,87.8,80.4,6.5,7.7,23,12.8,38,38570
21143,21,4,4588,3814,14.3,28.1,86.8,74.5,5.3,7.6,21.6,20,46,46931
21145,21,4,31320,34088,16.8,26.6,87.5,79.3,7,6.1,17.6,13.5,44,44067
21147,21,4,9863,8138,41,48.8,80.1,77.8,5.7,19,28.9,15.7,0,19328
21149,21,4,4699,4801,21.1,37.4,85.5,73.8,9.6,8.4,27.3,16.4,40,40770
21151,21,4,41648,44190,21,21.9,79.1,76.9,4.2,8.6,22.1,18.8,42,42390
21153,21,4,6515,6464,28.6,39.9,79.6,74,2.9,12.2,31.7,22.7,31,28500
21155,21,4,9994,9723,20.3,27,80.5,76.4,,9.2,21.5,15.1,38,38826
21157,21,4,15341,15840,10.8,14.5,85,78.1,6.6,7.7,22.5,15,45,45212
21159,21,4,7020,5611,35.2,43,85.7,74.2,4.8,20.6,34.8,21,31,25795
21161,21,4,8471,8825,18.2,25,82.2,78,5.6,6.2,24.9,16.3,38,-38824
21163,21,4,14672,14426,16.7,23.5,87.6,75.2,3.3,11.5,30.7,21.5,49,49884
21165,21,4,3279,3064,29.9,47.6,83.7,68.2,6.4,14.7,30.9,25.5,31,31503
21167,21,4,10537,10805,18.3,27.5,84.8,75.8,7.1,11.5,24.5,16,42,42083
21169,21,4,4942,5043,21.9,31.5,83.1,70.5,13.8,7.4,22.9,14.9,32,32294
21171,21,4,5344,5421,27.7,43.1,78,72.1,11.4,9.5,23.8,15.3,31,31045
21173,21,4,13368,13799,26,35.6,82.1,77.7,5.5,10.4,24,16.6,39,39275
21175,21,4,7477,5951,27.7,41.2,84.5,64.6,5.7,9.6,35.4,29.3,31,29707
21177,21,4,15881,15428,19.9,29.7,86,74.2,6,10.3,22.9,19.5,38,38961
21179,21,4,22027,22537,16,24.7,85.3,81.6,5.3,9.8,26.3,13,49,49298
21181,21,4,3448,3627,23.5,37.3,81.8,77.6,8,7.7,31.4,14,36,36097
21183,21,4,11989,12076,22,35.6,79.8,79.7,5.5,9.6,25.6,14.8,40,40189
21185,21,4,33307,29730,6,8.4,85.3,82.8,5.2,4.3,26.6,11.9,85,85452
21187,21,4,5258,5453,16.8,23,80.9,69.1,8.4,8.6,29.7,22,41,41934
21189,21,4,2156,2460,37.9,40.2,83.4,53.2,11.3,8.8,21,35.5,0,20985
21191,21,4,7237,7277,15.3,23,85.8,80.1,7.7,6.4,35.9,12,48,48353
21193,21,4,13848,14193,25.4,29.3,84.2,75.7,4.8,13.9,21.6,19.5,32,32667
21195,21,4,31019,32415,,28.7,83.6,76.3,4.4,10.7,24.5,19.3,33,33183
21197,21,4,6114,6333,,32.2,74.4,77.1,,8.3,27.5,16.4,31,29736
21199,21,4,31151,32484,26.3,35.6,84.9,78.8,,9.1,19.9,15.3,34,34790
21201,21,4,1100,1108,,41,77.8,78.4,3.2,6.7,30.3,18.4,31,31741
21203,21,4,8313,8629,24.7,31.7,86.2,77.8,4.4,11,25.7,17.8,31,31555
21205,21,4,11316,12292,26,34.7,84.6,69.4,5.6,6.5,19.4,24.6,36,36860
21207,21,4,8644,9025,25.8,36.5,85.2,75.4,7.8,11.8,20.6,16.7,31,30720
21209,21,4,24733,25445,11,15.6,83.2,80,5,6.9,21.5,14.8,63,63027
21211,21,4,21324,22966,13,17.1,80.1,79.5,6.5,5.7,24.4,13.8,60,60324
21213,21,4,8717,8987,20.1,30.8,86.1,80.9,8.2,7,21.6,10.7,39,39679
21215,21,4,8801,8776,8.4,8,89,85.1,4.8,6.4,32.7,10.1,63,63000
21217,21,4,12128,12865,23.7,36.5,79.5,78.6,7.1,,18.8,14.3,33,33340
21219,21,4,6255,6269,18.5,22.6,81.9,73.7,10.3,8.5,24,15.4,40,40497
21221,21,4,6980,7270,17.8,32.3,82.8,74.1,6.8,8.4,26.5,18.7,44,44083
21223,21,4,4363,4420,17.4,22.3,86.3,83.1,5.9,14.6,29.6,11.1,47,47409
21225,21,4,7800,7338,27.7,32.4,80.8,71.2,6,7.8,19.8,22.6,40,40120
21227,21,4,57981,60969,18.8,25,81,78.6,4.9,7.9,19.5,16.3,44,44911
21229,21,4,5849,6061,17.6,20.5,82,76.7,9.4,6.1,26.1,13.7,40,40976
21231,21,4,10244,10411,27,37,80.3,75.6,5.9,12.6,21.9,18.3,31,28573
21233,21,4,6664,6693,17.6,27.4,82.4,79.8,7.5,7.2,25,12.3,38,38917
21235,21,4,17493,18301,26,35.8,81.8,74.3,4.3,10.2,20.3,21.3,31,31014
21237,21,4,3556,3705,,59,79.8,65.6,3.7,9.7,32.5,30.8,0,20504
21239,21,4,12254,13063,13.1,21.5,81.6,77.6,,4.8,22.8,15,58,58750
22001,22,4,30023,32140,20.6,22.8,80.2,82.4,7,10.1,27.8,10.6,37,37649
22003,22,4,14784,10869,16.5,21.9,84.4,69.8,3.8,8.9,27.5,26.2,40,40948
22005,22,4,56848,57890,11.8,15.6,86.4,81.6,4.9,6.4,30.4,13.4,70,70551
22007,22,4,11206,11851,16,24.7,84.9,83.3,3.6,10.3,30.7,12.6,49,49167
22009,22,4,20692,20697,23.2,31.9,80.3,75.2,5,9.6,30.5,19.6,33,33739
22011,22,4,18513,17746,20.2,27.4,81.5,75.2,5.8,5.7,30.7,18.9,45,45969
22013,22,4,6695,7282,27.5,39.2,83.1,67.8,7.4,10.1,30.8,23.7,32,32876
22015,22,4,60921,62482,14.3,19.9,86.7,74.3,5.2,5.7,21.4,20.4,52,52892
22017,22,4,121129,133613,21.5,33,85.9,80,4.4,7,21.1,15.5,41,41234
22019,22,4,95567,100320,17.1,24.7,85.3,80.1,5,8.3,20.8,14.7,45,45312
22021,22,4,5270,4720,21.6,29.8,81.9,70.5,4.6,10.2,28.4,24.6,33,33294
22023,22,4,3272,3434,9.7,9.7,83.8,70.2,7.2,6.3,34.6,22.3,64,64231
22025,22,4,5483,4764,20.4,30.7,88.2,69.8,10,8.3,28.4,20.2,34,34904
22027,22,4,9524,7115,27.7,47.3,84.7,70.8,5.4,13.5,24.4,23.8,32,32072
22029,22,4,10375,10074,30.5,43.8,86.6,72,6.1,11.7,22.1,21.8,31,29654
22031,22,4,12944,14021,26.4,39.4,84.8,81,3.8,9.3,29.5,15.1,41,41468
22033,22,4,213266,231424,19.6,26.9,82.5,77.2,4.7,7.6,23.2,18,49,49285
22035,22,4,4272,3229,48,66.9,86.8,74.1,4.1,19.2,13.9,21.8,31,21099
22037,22,4,10666,9189,19.4,27.3,89,68.3,5.6,6.5,33,26.1,45,45520
22039,22,4,17197,16571,26.6,35.3,83.8,78.6,6.9,10.4,31,14.5,31,30009
22041,22,4,9993,10557,30.7,47.7,83.4,71.8,11.6,11.5,20.9,16.3,31,30275
22043,22,4,12523,9839,18.3,22.6,81.9,72.7,5.5,9.2,32.3,21.7,39,39914
22045,22,4,36017,37921,19.6,30.4,83.1,81.7,6.5,10.6,24.1,11.8,45,45261
22047,22,4,16949,16280,19.1,24.8,84.1,76.9,,7.9,25.1,19.2,45,45117
22049,22,4,8288,7821,26.5,38.2,79.9,75,5.1,6.9,30.2,19.7,38,38029
22051,22,4,211216,223876,16.8,27,81.9,82,5.8,6.7,23.7,12,47,47947
22053,22,4,15550,15884,21.1,26.3,81.3,73.7,5.8,9.2,30.3,20.3,39,39063
22055,22,4,113159,118652,16,20.4,82.9,82,6.6,6.3,23.7,11.2,51,51869
22057,22,4,47888,49586,14.8,20.6,79.9,82.1,5.8,7,26.8,12,51,51030
22059,22,4,7702,7197,21,27.3,87.6,73.3,6.1,6.3,37.8,20.4,37,37310
22061,22,4,23005,24344,32.1,31.9,80.1,70.2,4.6,11.9,19.7,25.1,33,33467
22063,22,4,65803,68146,14.4,17.8,87.2,80.1,4.4,7,34,15.4,58,58251
22065,22,4,5921,5952,,53.4,85.7,72.4,4.6,16.9,14,22.8,31,23854
22067,22,4,12904,14108,,42,87.4,84.4,3.4,8,24.9,12.1,31,28003
22069,22,4,18765,20565,29.2,37.3,80.4,70.6,5.7,12.2,21.8,23.7,31,31345
22071,22,4,180183,196555,27,41,69.9,79.6,6.4,10.3,23.4,13.9,36,36792
22073,22,4,74555,81214,24.7,37.2,86.8,79.8,4.4,8,19.9,15.7,37,37754
22075,22,4,11676,11923,16.2,18.2,84.1,72.2,,4.7,26.3,18.7,50,50314
22077,22,4,10757,11741,19.6,28.9,84.3,77.4,5.7,8.3,29.1,16.5,43,43825
22079,22,4,63862,68363,20.8,29.2,82.8,74.4,4.7,8.6,22.8,20.7,40,40734
22081,22,4,4305,4533,22.3,23.8,83.7,75.3,4.2,9.2,28.7,20.5,38,38000
22083,22,4,10062,10715,20.9,30.9,89.2,78.7,5.2,9.6,19.8,16,36,36421
22085,22,4,12059,12189,19.5,28.1,76.2,79.1,5.5,10.6,32.6,15.2,38,38828
22087,22,4,21298,21560,19.3,29,86.4,75.7,,12.2,26.5,14.4,42,42753
22089,22,4,25699,26940,11.8,15,88.4,79.8,6,7.7,26.2,14.1,59,59990
22091,22,4,5254,5564,26.9,35.5,85.1,80.7,2.7,14.4,35.2,16.1,35,35437
22093,22,4,10426,11224,18,27.9,87,83.8,3.4,11,26.8,12.8,51,51107
22095,22,4,21467,22694,18.2,26.5,86.8,84.1,,9.2,27.6,11.9,50,50921
22097,22,4,40129,43484,27.9,40.7,85,77.7,5.9,6.1,26.6,16.2,32,32625
22099,22,4,26136,26990,17.9,28.9,82.8,81.7,4.4,7.2,27.5,13.7,42,42794
22101,22,4,26345,27096,22.4,30.6,81.5,80.4,4.7,12.2,21.9,14.9,40,40781
22103,22,4,117970,124990,11.4,15.2,81.6,78.7,6.9,7.6,31.5,14.2,62,62137
22105,22,4,60890,64596,22.2,31.4,79.4,78.8,4.9,10.7,31,16.3,41,41302
22107,22,4,2362,2531,35.4,51.4,86.1,68.7,9,15.6,21.4,22.3,31,22940
22109,22,4,55725,57017,19.5,27.2,81.5,82.8,5.2,5.5,23.4,11.9,47,47826
22111,22,4,11112,11421,28.1,50.7,88.1,84.3,4.9,7.7,32.9,10.7,34,34992
22113,22,4,28523,30587,17.8,22.7,81.7,80.3,6.8,8.5,28.5,12.9,45,45374
22115,22,4,27435,25041,14.7,18.9,83.6,62.4,4.9,7.5,21.1,32.4,46,46312
22117,22,4,22872,23684,26.4,32.3,80.9,72.7,6.9,15,32.9,20.1,31,30705
22119,22,4,19722,20895,23.6,35.1,85.3,79.4,5.1,7.6,23.7,15.5,33,33681
22121,22,4,12159,12510,19.4,29.1,88.8,76.5,5.6,6.5,24,17.9,53,53703
22123,22,4,5764,5690,25.8,44.4,87.9,74.9,5.2,11.9,20.7,19.5,31,31926
22125,22,4,10228,5187,16,31.3,89.3,60.1,5.9,8.5,28.4,33.8,56,56685
22127,22,4,7851,7004,26.4,35.1,80.2,71.1,7.2,6.3,26.8,21.6,31,31087
23001,23,2,52597,54796,15.7,23.5,76.9,81.9,5.7,7.2,23.7,12.2,47,47537
23003,23,2,34592,35413,18.5,25.7,79,73.7,9,7.5,17.6,17.2,36,36923
23005,23,2,139036,147083,11.6,14.9,77.2,81,7.9,5.4,22.5,11.1,60,60051
23007,23,2,14937,15465,14.8,18.7,73.5,74.7,10.3,7.7,23.2,14.9,42,42811
23009,23,2,26696,27962,13.5,18.1,69.9,70.5,15.8,7.7,22.3,13.6,47,47030
23011,23,2,58759,62353,13.8,19.2,80,71.9,7.8,7.7,23.5,20.1,46,46917
23013,23,2,19682,20041,11.2,14.7,75.7,73.2,14.3,5.7,17.5,12.4,50,50693
23015,23,2,16673,17483,12.1,18.5,77.6,73.2,12.9,4.2,24.9,13.7,50,50462
23017,23,2,28446,28975,17.5,25.1,80.8,76.7,10.2,9.2,27.9,12.8,40,40630
23019,23,2,75714,77723,17,20.3,79.8,77.9,6.2,7.8,22.3,15.9,44,44271
23021,23,2,8552,8604,20.9,33.5,80.4,74.1,11.3,10.5,24.4,14.4,37,37495
23023,23,2,16894,18198,12.1,19.9,80.1,76.5,9.1,5.7,23.9,14.4,53,53298
23025,23,2,25399,26178,17.6,24.6,80.3,78.6,8.6,9.5,25.4,12.7,40,40066
23027,23,2,19155,19821,16.4,21.2,75.2,71.9,13.5,7.5,26.3,14.3,44,44082
23029,23,2,15874,16317,19.1,24.7,74.4,64,16.1,9.8,20.1,19.8,38,38083
23031,23,2,97075,102607,9.8,11.5,79.6,78.1,7.7,5.9,27.8,14,57,57919
24001,24,4,38300,35249,18,24.9,82.5,72.6,4.7,10,20.7,22.4,40,40551
24003,24,4,274800,280480,5.9,6.7,80.3,71.6,4.3,5.9,29.7,24,89,89860
24005,24,4,389418,433541,9.4,12.1,79.3,77,,6.9,29.1,18.3,67,67095
24009,24,4,44495,45619,5.8,6.3,81.3,68.4,4,7.6,40.1,27.5,95,95828
24011,24,4,15835,16826,15.8,24.9,81.7,74.8,8.7,8.8,32.9,16.4,52,52465
24013,24,4,82754,84690,5.6,6.9,84.7,76.3,5.4,4.6,35.2,18.2,85,85385
24015,24,4,50644,51316,10.1,14.3,82.3,77.5,4.6,7.5,28.8,17.9,66,66396
24017,24,4,73731,79023,7.9,11.2,80,64.3,2.9,6.3,42.8,32.6,90,90607
24019,24,4,15542,16992,16.5,28.5,79.9,73.9,6.5,10.4,24.8,19.4,47,47093
24021,24,4,119038,122335,6.8,9.3,76.9,73.9,5.2,5.8,34.9,20.7,83,83700
24023,24,4,14765,15048,12.4,18.6,78.7,75.3,8.8,7,23.7,15.2,45,-45432
24025,24,4,121798,127168,8,11.7,83.2,74.4,4.2,6.4,31.7,21.2,80,80465
24027,24,4,149157,154958,5.2,6.3,81.2,71.9,4.6,4.9,30.5,23.3,58,110238
24029,24,4,9382,10541,11.2,16.9,71.9,76.1,10.1,7.2,25.6,13.3,58,58147
24031,24,4,490093,527766,6.7,8.5,65.4,71.8,6.4,6.1,34.5,21.7,99,99435
24033,24,4,429603,463213,9.6,13.1,65.3,69.1,3.6,8.7,36.5,27.2,74,74260
24035,24,4,24024,24576,7.5,11,79.4,72.6,7.6,5.3,34.7,19.8,85,85963
24037,24,4,54662,54952,,10.5,85.3,65.8,4.1,4.8,29.3,30.1,86,86987
24039,24,4,14150,11830,24.7,39.7,81.8,65.8,4.9,8.2,24.1,29.2,35,35154
24041,24,4,17811,19988,11.2,16.1,79,75.4,10,6.7,26,14.6,58,58228
24043,24,4,76058,73212,12.9,20,81,76.6,,8.5,28.4,18.1,56,56228
24045,24,4,48199,52983,15.9,20,83.5,74.1,5.3,8.8,21.3,20.5,52,52278
24047,24,4,25018,26501,11,15.5,80.4,76.1,6.5,9.9,23.4,17.3,56,56773
24510,24,4,293366,329088,23.7,34.2,60.2,76.4,,13.1,30.5,20.1,42,42241
25001,25,2,102244,112522,8.7,13.5,82.3,74.3,,7,23.7,13.6,63,63251
25003,25,2,62393,66895,13,19.7,77.6,78.5,,8.9,20.4,13.4,49,49956
25005,25,2,267650,285113,12.7,17.4,82.1,81.8,,9,27.6,13.3,56,56842
25007,25,2,8443,8605,11.7,19.9,74.3,61.3,,5.2,14.4,16,64,64222
25009,25,2,367791,396058,11.4,16.4,75,81.7,,7.7,29,12,69,69068
25011,25,2,34759,36385,11.7,15.3,77.7,72.2,,6.7,23.7,18.2,55,55221
25013,25,2,225611,242430,17.5,27.2,82.5,79.5,,10,22.7,15.1,50,50461
25015,25,2,75286,85473,14.7,12.9,70.9,71.1,,7.2,23,21.4,61,61368
25017,25,2,758542,797574,8.3,9.2,68.9,82.8,,6.1,29.3,10.7,85,85118
25019,25,2,5589,4967,11.6,18,68.2,70,,3,11.4,12.8,84,84057
25021,25,2,329431,358290,6.6,6.7,70,82.5,,6.9,32.7,11.5,88,88262
25023,25,2,245337,258344,8.2,11.4,81.2,80.9,,7.9,32.5,13.4,75,75459
25025,25,2,366767,392152,20.7,28.7,40.8,84.4,,8.7,30.2,11,55,55044
25027,25,2,399807,411128,11.8,15.7,81.7,81.2,,7.8,28.3,13.1,65,65313
26001,26,3,5310,5240,15.2,21.4,81.1,77,7.4,12.2,22.1,15.6,38,38033
26003,26,3,5218,4258,14.3,16.1,74.7,73.9,5.7,10.8,19.7,20.3,39,39300
26005,26,3,56205,56632,,17.1,85.7,85.2,6.4,6.1,24.2,8.2,54,54264
26007,26,3,14276,14792,17.2,25,82.2,79.9,7.3,9.3,17.6,12.5,38,38829
26009,26,3,11587,11680,14.5,24.7,74.3,78.2,10,9.7,24.5,11.5,46,46845
26011,26,3,7813,7611,19.9,30.6,81.5,80.7,7.9,12,26.2,11.2,38,38307
26013,26,3,5265,3425,15.6,24.9,85,74,6.4,8.1,18,19.4,39,39803
26015,26,3,29733,29414,,15.6,85.1,83.5,6.7,7.9,27.6,9.7,55,55064
26017,26,3,52513,54185,,21.5,86.4,83.9,5,9.7,21.5,11,45,45583
26019,26,3,8708,8729,11.6,15,76.8,78,7,8.4,25.9,14.9,47,47388
26021,26,3,76026,79539,17.7,26.5,82.6,85.3,5.6,9.4,19.6,8.9,44,44993
26023,26,3,22539,21167,17.7,27.8,81.4,81.1,6.5,7,24.2,12.1,44,44373
26025,26,3,65845,68945,17.5,25.4,80.8,83.7,4.3,10,20.5,11.9,42,42520
26027,26,3,26159,25793,14.7,22.2,84.8,84.5,5.9,9.7,24.9,9.4,46,46570
26029,26,3,12903,13231,12.3,16.6,78.6,81.3,7.8,7.8,20.2,10.4,46,46554
26031,26,3,12791,12899,18.2,30.1,79.8,80.9,6.8,13.9,26.1,12,40,40219
26033,26,3,21156,17430,18.9,28.6,76.9,63.7,6.6,11.7,16.9,29.5,41,41993
26035,26,3,15163,15547,26.1,41.4,80.9,78.7,8.7,13.2,26.3,12.1,33,33015
26037,26,3,37952,38953,11.8,12.9,84,75.1,6.2,6.5,23.2,18.5,60,-60909
26039,26,3,7024,6871,15.2,19.9,75.7,73.2,7.1,12,21.4,19.2,41,41743
26041,26,3,18172,18540,17.2,24.5,81.6,82.1,5.9,9.2,18.6,11.8,42,42031
26043,26,3,12886,13126,13.8,14.7,86,82.3,3.9,7,16.4,13.6,43,43779
26045,26,3,52842,55499,10.8,15.6,84.5,77.1,4.7,7.8,22.5,17.9,54,54993
26047,26,3,16303,16715,10.8,14,77,80.9,9,8.4,19.3,9.9,51,51018
26049,26,3,200473,215401,20.9,31.4,85.3,83.7,4.7,13.2,25.6,11.4,42,42327
26051,26,3,12818,12683,20.7,34.4,83.1,81.5,6.6,11,30,11.1,38,38021
26053,26,3,8556,7268,20.2,34,80.8,76,4.3,9.5,17.5,19.5,35,35686
26055,26,3,44272,45635,11,13.5,81.4,83,7.3,6.6,20.4,9.5,52,52950
26057,26,3,22213,19665,18.9,27.1,79.5,79.2,6.9,8.5,22.4,13.8,41,41912
26059,26,3,22972,23206,20.1,32.3,80.6,81.6,7.6,9,23.9,10.6,41,41961
26061,26,3,19876,16784,21.4,18,72.1,73.5,5,7.2,14.9,21.3,37,37776
26063,26,3,16041,16249,14.1,22.7,81.3,79.8,8.7,7.8,20.7,11.1,42,42161
26065,26,3,137614,145877,22.4,25.8,76.4,75.1,4.9,9,19.9,19.9,45,45679
26067,26,3,33917,30147,15.1,19.5,80.6,78.3,7.3,10.4,27.3,14.2,49,49124
26069,26,3,12678,12723,17.7,28.3,82.4,79.8,8.8,12.1,21.6,10.8,37,37317
26071,26,3,5687,5820,15.6,24.8,81.7,75.4,7.2,9,21.1,17.1,33,33663
26073,26,3,34271,36398,30.2,24.8,77.4,76.9,4.3,11.3,18.1,18.5,39,39377
26075,26,3,81765,77994,17,27.6,82.3,83.5,5.4,10.3,23.1,11,46,46326
26077,26,3,125558,131194,18.3,20.7,82.7,82.7,5.7,9.1,20.3,11.5,47,47476
26079,26,3,8770,8460,17,20.6,80.4,80.1,8.6,10.4,28.2,11.2,40,40534
26081,26,3,305818,316772,15.3,20.9,81.6,87.3,4.9,7.7,21.2,7.7,53,53063
26083,26,3,1145,1053,15.3,26.3,71.3,63.8,6.7,7,22,27.6,37,37813
26085,26,3,5831,5595,28.7,49.2,81,77,7.4,13.2,24.8,15.2,31,30439
26087,26,3,44477,43758,,15.4,85.6,85,5.7,10.5,33.5,9.1,52,52996
26089,26,3,10717,11055,10.4,17,74,77.9,9.8,7.1,22.1,11.4,56,56189
26091,26,3,50231,48671,14.3,21.3,82.9,82.3,5.4,8.6,27.1,12.2,48,48043
26093,26,3,92258,92333,5.9,7.4,86.3,83.8,5.6,5.9,31.8,10.5,75,75204
26095,26,3,3788,2689,19.5,36.1,77.6,71.6,4.3,11.6,14.5,23.8,37,37088
26097,26,3,5589,5455,15.9,25.5,69.6,68.9,8.9,12.5,19.5,22,38,38434
26099,26,3,415691,438998,12.6,18.9,87.2,86.5,3.8,9,27.4,9.6,54,54582
26101,26,3,12714,11822,16.9,29.3,79.7,75.3,8,11.5,20.2,16.2,41,41395
26103,26,3,34150,33432,17,17.7,80,80.5,,8.1,17.7,14.6,45,45409
26105,26,3,14286,14425,17.2,31.4,82.1,79.2,6.8,10.7,18.1,13.3,42,42024
26107,26,3,21784,21517,23.1,31.2,78,79.6,6.3,12.2,23.1,13.8,41,41889
26109,26,3,11972,11745,16.2,30.4,80.6,80.7,7.1,8.5,21.1,11.9,40,40373
26111,26,3,41115,42509,13.3,17.5,85.6,84.5,5.7,8.5,20.3,9.7,54,54059
26113,26,3,7658,7330,16.8,24.4,78,79.9,9.6,11,22.2,10,41,41098
26115,26,3,74065,76371,11.3,16.4,86.2,85.8,4.7,8.3,24.4,9.4,55,55653
26117,26,3,32482,30522,18.2,27.2,81.2,82.5,,11.2,30.4,11.6,41,41584
26119,26,3,4798,4603,16.9,22.6,82.6,77.3,,16,27.2,13.8,36,36250
26121,26,3,85094,86389,19.2,27.9,85.2,84.2,4.7,11.9,21.4,11,42,42829
26123,26,3,24156,23873,18.2,26.3,80.4,81.7,6.6,10.1,29.2,11.3,43,43693
26125,26,3,597097,632406,10.1,13.1,85.7,86.1,5,7.5,26.3,8.8,67,67465
26127,26,3,13277,12952,20.4,31.6,76.3,78.3,8.2,8.7,22.5,13.2,41,41617
26129,26,3,10593,10629,21.8,37.1,84.8,79.3,8.7,12.4,23,11.9,36,36063
26131,26,3,3239,3059,15.5,21.5,79.3,66.8,9.1,13.7,25.4,23.6,34,34459
26133,26,3,11728,11506,22,35.4,78.9,79.5,8.5,10.3,25.2,11.7,38,38999
26135,26,3,4346,4098,19.8,30.1,77.3,73.2,10.2,13.2,19.5,16,33,33021
26137,26,3,11911,12230,13.8,20.7,83.3,82.2,5.3,8.2,19.9,12.2,48,48917
26139,26,3,134515,138621,10.4,11.7,83.5,85.8,4.9,6.1,20.2,9.1,58,58989
26141,26,3,6502,6535,13.7,21,79.5,76.8,6.9,13.1,24.8,15.8,41,41213
26143,26,3,11989,12079,20.6,33.4,80.5,79.5,6,14.2,22.4,13.9,35,35133
26145,26,3,95216,101263,18.3,26.8,83.8,84.3,4.4,11.1,21.6,11.1,43,43042
26147,26,3,79585,80844,14.6,20.5,82.6,83.5,5.1,10.4,28.5,11.2,49,49730
26149,26,3,30279,30743,17.2,26.7,79.2,85.3,5.4,8.6,21.8,9.1,44,44449
26151,26,3,20843,21171,15.7,23.3,78.2,79.8,9.2,10.7,27.5,10.3,41,41100
26153,26,3,4102,4186,21.4,34.7,77.4,76.7,5.1,15.6,17.8,18.1,34,34118
26155,26,3,34144,34969,14.4,21.4,82.2,80.4,7,10.3,28.1,12.4,48,48233
26157,26,3,27243,27177,15.7,25.7,81.6,81.1,6.6,9.3,29.9,12,43,43768
26159,26,3,37287,38064,18.8,27.5,83.3,80.6,6.8,8.4,24.8,12.4,46,46008
26161,26,3,174855,179237,15.4,14.8,72.6,76.4,4.7,7.4,23.4,18.6,61,61003
26163,26,3,855112,923857,25,36.9,81,86.1,3.8,14.9,25.1,10,41,41210
26165,26,3,16421,16330,,26.7,81.7,81.9,6.9,9.5,20.7,11,41,-41534
27001,27,3,8064,7775,12.4,13.7,79.4,75.4,9.2,7.3,25.1,15.2,42,42252
27003,27,3,169586,169178,7.7,10.4,82.1,84.7,,6.2,28.1,11,70,70873
27005,27,3,16601,16537,12.8,17,77.8,74.3,9,3.5,22.8,16.4,52,52038
27007,27,3,22740,22694,18.8,23.6,75.8,66.8,6.2,10.6,20.2,26.9,44,44757
27009,27,3,19500,19721,14.9,18.7,81.9,82.9,5.7,6.7,23.3,11.2,52,52178
27011,27,3,2496,2638,14.4,23.5,75.7,67.9,13.5,3.3,17.1,18.3,47,47794
27013,27,3,32760,32365,19.1,14.6,80.8,81,5.1,4.9,17,13.8,50,50061
27015,27,3,12620,12771,7.8,8.1,78,81.1,8.8,3.2,14.3,9.9,52,52598
27017,27,3,18256,17187,13.7,15.7,82.9,72.8,6.4,5.4,20.8,20.4,53,53227
27019,27,3,47387,48328,4.4,4.4,82.4,84.7,5.5,3.8,25.6,9.6,86,86323
27021,27,3,14512,14007,16.6,29,76.2,71.4,10.4,7.4,23.1,17.9,46,46531
27023,27,3,5984,6170,12.2,20.2,79.8,76.5,8.5,2.6,17.3,14.8,50,50858
27025,27,3,27832,26002,5.5,3.5,82.5,81.4,5.2,5.5,32.6,13.3,71,71001
27027,27,3,30072,30807,12.7,12.5,78.7,80.6,5.7,4.3,18.6,13.6,57,57965
27029,27,3,4429,4323,16.9,25.3,76.7,70.3,9.2,7.4,25.3,20.1,43,43421
27031,27,3,2602,2592,11.4,22.1,69.8,61.9,11,4,16.9,26.4,52,52299
27033,27,3,5685,5947,16.8,23.2,72.5,75.1,,4.9,17.3,13.3,46,46750
27035,27,3,31459,31589,11.3,14.4,82.4,81.1,7.4,5.7,21.6,11.3,49,49435
27037,27,3,200534,207922,7.7,10.6,81.8,83.8,4.2,5,24.1,11.9,75,75567
27039,27,3,10144,10146,6.7,9.3,80.8,83.8,6,3.5,24,10.1,68,68116
27041,27,3,18331,18289,9.6,10.4,83.2,79,7.7,4.5,18.1,13.1,54,54531
27043,27,3,7165,7065,13.5,22.6,78.5,74.6,12.6,4.2,18.7,12.5,47,47540
27045,27,3,10445,10398,11.1,16.5,71.7,77.2,10.6,4.3,25.8,11.7,51,51665
27047,27,3,15304,15593,12.1,17.6,81.9,83,7.4,4.9,18.7,9.6,47,47105
